Timestamp,Engagement,Spherical_Emotion,Temp,Sphere_Vector,Valence,Arousal,Dominance
1742997469.3554406,1.0168255783483806,Admiration,0.83291706539016,"[-0.6465481153127304, 0.37234452443076427, 0.6658341307803199]",4.584300000000002,5.428099999999997,5.239400000000001
1742997479.4402573,1.0663514530412945,Admiration,0.843273763953433,"[-0.5924803972407819, 0.4214492505751743, 0.686547527906866]",4.584300000000002,5.481699999999997,5.2957
1742997489.5134673,1.0292632476325838,Admiration,0.8195765856726682,"[-0.6577293482164916, 0.3985916808638986, 0.6391531713453364]",4.5043000000000015,5.481699999999997,5.3004
