Timestamp,Engagement,Spherical_Emotion,Temp,Sphere_Vector,Valence,Arousal,Dominance
1740348575.6060567,1.0270580625526171,Admiration,0.8387529695480043,"[-0.6413591617765844, 0.36006128380439967, 0.6775059390960086]",4.544000000000001,5.481699999999997,5.256
1740348585.6900659,0.9980090702223832,Admiration,0.8470390558335872,"[-0.5901580507671196, 0.41227302848874714, 0.6940781116671744]",4.584300000000002,5.4888999999999974,5.2904
